TID;OMRÅDE;KØN;ALDER;CIVILSTAND;INDHOLD
2020K4;Hele landet;Kvinder;62 år;Enke/enkemand;2142
2020K4;Hele landet;Kvinder;62 år;Fraskilt;6609
2020K4;Hele landet;Kvinder;63 år;I alt;34436
2020K4;Hele landet;Kvinder;63 år;Ugift;4233
2020K4;Hele landet;Kvinder;63 år;Gift/separeret;21148
2020K4;Hele landet;Kvinder;63 år;Enke/enkemand;2555
2020K4;Hele landet;Kvinder;63 år;Fraskilt;6500
2020K4;Hele landet;Kvinder;64 år;I alt;34472
2020K4;Hele landet;Kvinder;64 år;Ugift;4040
2020K4;Hele landet;Kvinder;64 år;Gift/separeret;21256
2020K4;Hele landet;Kvinder;64 år;Enke/enkemand;2793
2020K4;Hele landet;Kvinder;64 år;Fraskilt;6383
2020K4;Hele landet;Kvinder;65 år;I alt;33515
2020K4;Hele landet;Kvinder;65 år;Ugift;3591
2020K4;Hele landet;Kvinder;65 år;Gift/separeret;20648
2020K4;Hele landet;Kvinder;65 år;Enke/enkemand;3020
2020K4;Hele landet;Kvinder;65 år;Fraskilt;6256
2020K4;Hele landet;Kvinder;66 år;I alt;33037
2020K4;Hele landet;Kvinder;66 år;Ugift;3406
2020K4;Hele landet;Kvinder;66 år;Gift/separeret;20288
2020K4;Hele landet;Kvinder;66 år;Enke/enkemand;3226
2020K4;Hele landet;Kvinder;66 år;Fraskilt;6117
2020K4;Hele landet;Kvinder;67 år;I alt;33437
2020K4;Hele landet;Kvinder;67 år;Ugift;3200
2020K4;Hele landet;Kvinder;67 år;Gift/separeret;20453
2020K4;Hele landet;Kvinder;67 år;Enke/enkemand;3633
2020K4;Hele landet;Kvinder;67 år;Fraskilt;6151
2020K4;Hele landet;Kvinder;68 år;I alt;31773
2020K4;Hele landet;Kvinder;68 år;Ugift;2858
2020K4;Hele landet;Kvinder;68 år;Gift/separeret;19334
2020K4;Hele landet;Kvinder;68 år;Enke/enkemand;3921
2020K4;Hele landet;Kvinder;68 år;Fraskilt;5660
2020K4;Hele landet;Kvinder;69 år;I alt;31448
2020K4;Hele landet;Kvinder;69 år;Ugift;2441
2020K4;Hele landet;Kvinder;69 år;Gift/separeret;19148
2020K4;Hele landet;Kvinder;69 år;Enke/enkemand;4174
2020K4;Hele landet;Kvinder;69 år;Fraskilt;5685
2020K4;Hele landet;Kvinder;70 år;I alt;32223
2020K4;Hele landet;Kvinder;70 år;Ugift;2251
2020K4;Hele landet;Kvinder;70 år;Gift/separeret;19434
2020K4;Hele landet;Kvinder;70 år;Enke/enkemand;4807
2020K4;Hele landet;Kvinder;70 år;Fraskilt;5731
2020K4;Hele landet;Kvinder;71 år;I alt;32030
2020K4;Hele landet;Kvinder;71 år;Ugift;1932
2020K4;Hele landet;Kvinder;71 år;Gift/separeret;19135
2020K4;Hele landet;Kvinder;71 år;Enke/enkemand;5379
2020K4;Hele landet;Kvinder;71 år;Fraskilt;5584
2020K4;Hele landet;Kvinder;72 år;I alt;32657
2020K4;Hele landet;Kvinder;72 år;Ugift;1784
2020K4;Hele landet;Kvinder;72 år;Gift/separeret;19185
2020K4;Hele landet;Kvinder;72 år;Enke/enkemand;6070
2020K4;Hele landet;Kvinder;72 år;Fraskilt;5618
2020K4;Hele landet;Kvinder;73 år;I alt;34756
2020K4;Hele landet;Kvinder;73 år;Ugift;1730
2020K4;Hele landet;Kvinder;73 år;Gift/separeret;20104
2020K4;Hele landet;Kvinder;73 år;Enke/enkemand;6970
2020K4;Hele landet;Kvinder;73 år;Fraskilt;5952
2020K4;Hele landet;Kvinder;74 år;I alt;34281
2020K4;Hele landet;Kvinder;74 år;Ugift;1602
2020K4;Hele landet;Kvinder;74 år;Gift/separeret;19239
2020K4;Hele landet;Kvinder;74 år;Enke/enkemand;7652
2020K4;Hele landet;Kvinder;74 år;Fraskilt;5788
2020K4;Hele landet;Kvinder;75 år;I alt;32179
2020K4;Hele landet;Kvinder;75 år;Ugift;1389
2020K4;Hele landet;Kvinder;75 år;Gift/separeret;17449
2020K4;Hele landet;Kvinder;75 år;Enke/enkemand;8088
2020K4;Hele landet;Kvinder;75 år;Fraskilt;5253
2020K4;Hele landet;Kvinder;76 år;I alt;30019
2020K4;Hele landet;Kvinder;76 år;Ugift;1239
2020K4;Hele landet;Kvinder;76 år;Gift/separeret;15526
2020K4;Hele landet;Kvinder;76 år;Enke/enkemand;8494
2020K4;Hele landet;Kvinder;76 år;Fraskilt;4760
2020K4;Hele landet;Kvinder;77 år;I alt;26925
2020K4;Hele landet;Kvinder;77 år;Ugift;1054
2020K4;Hele landet;Kvinder;77 år;Gift/separeret;13263
2020K4;Hele landet;Kvinder;77 år;Enke/enkemand;8293
2020K4;Hele landet;Kvinder;77 år;Fraskilt;4315
2020K4;Hele landet;Kvinder;78 år;I alt;24361
2020K4;Hele landet;Kvinder;78 år;Ugift;858
2020K4;Hele landet;Kvinder;78 år;Gift/separeret;11386
2020K4;Hele landet;Kvinder;78 år;Enke/enkemand;8327
2020K4;Hele landet;Kvinder;78 år;Fraskilt;3790
2020K4;Hele landet;Kvinder;79 år;I alt;21463
2020K4;Hele landet;Kvinder;79 år;Ugift;768
2020K4;Hele landet;Kvinder;79 år;Gift/separeret;9273
2020K4;Hele landet;Kvinder;79 år;Enke/enkemand;8186
2020K4;Hele landet;Kvinder;79 år;Fraskilt;3236
2020K4;Hele landet;Kvinder;80 år;I alt;20095
2020K4;Hele landet;Kvinder;80 år;Ugift;654
2020K4;Hele landet;Kvinder;80 år;Gift/separeret;8122
2020K4;Hele landet;Kvinder;80 år;Enke/enkemand;8451
2020K4;Hele landet;Kvinder;80 år;Fraskilt;2868
2020K4;Hele landet;Kvinder;81 år;I alt;18589
2020K4;Hele landet;Kvinder;81 år;Ugift;623
2020K4;Hele landet;Kvinder;81 år;Gift/separeret;6919
2020K4;Hele landet;Kvinder;81 år;Enke/enkemand;8400
2020K4;Hele landet;Kvinder;81 år;Fraskilt;2647
2020K4;Hele landet;Kvinder;82 år;I alt;17391
2020K4;Hele landet;Kvinder;82 år;Ugift;600
2020K4;Hele landet;Kvinder;82 år;Gift/separeret;5888
2020K4;Hele landet;Kvinder;82 år;Enke/enkemand;8651
2020K4;Hele landet;Kvinder;82 år;Fraskilt;2252
2020K4;Hele landet;Kvinder;83 år;I alt;15855
2020K4;Hele landet;Kvinder;83 år;Ugift;533
2020K4;Hele landet;Kvinder;83 år;Gift/separeret;4852
2020K4;Hele landet;Kvinder;83 år;Enke/enkemand;8513
2020K4;Hele landet;Kvinder;83 år;Fraskilt;1957
2020K4;Hele landet;Kvinder;84 år;I alt;14003
2020K4;Hele landet;Kvinder;84 år;Ugift;478
2020K4;Hele landet;Kvinder;84 år;Gift/separeret;3770
2020K4;Hele landet;Kvinder;84 år;Enke/enkemand;8157
2020K4;Hele landet;Kvinder;84 år;Fraskilt;1598
2020K4;Hele landet;Kvinder;85 år;I alt;12780
2020K4;Hele landet;Kvinder;85 år;Ugift;426
2020K4;Hele landet;Kvinder;85 år;Gift/separeret;3006
2020K4;Hele landet;Kvinder;85 år;Enke/enkemand;7927
2020K4;Hele landet;Kvinder;85 år;Fraskilt;1421
2020K4;Hele landet;Kvinder;86 år;I alt;11066
2020K4;Hele landet;Kvinder;86 år;Ugift;356
2020K4;Hele landet;Kvinder;86 år;Gift/separeret;2210
2020K4;Hele landet;Kvinder;86 år;Enke/enkemand;7308
2020K4;Hele landet;Kvinder;86 år;Fraskilt;1192
2020K4;Hele landet;Kvinder;87 år;I alt;9764
2020K4;Hele landet;Kvinder;87 år;Ugift;373
2020K4;Hele landet;Kvinder;87 år;Gift/separeret;1663
2020K4;Hele landet;Kvinder;87 år;Enke/enkemand;6750
2020K4;Hele landet;Kvinder;87 år;Fraskilt;978
2020K4;Hele landet;Kvinder;88 år;I alt;8652
2020K4;Hele landet;Kvinder;88 år;Ugift;318
2020K4;Hele landet;Kvinder;88 år;Gift/separeret;1187
2020K4;Hele landet;Kvinder;88 år;Enke/enkemand;6364
2020K4;Hele landet;Kvinder;88 år;Fraskilt;783
2020K4;Hele landet;Kvinder;89 år;I alt;7635
2020K4;Hele landet;Kvinder;89 år;Ugift;286
2020K4;Hele landet;Kvinder;89 år;Gift/separeret;943
2020K4;Hele landet;Kvinder;89 år;Enke/enkemand;5742
2020K4;Hele landet;Kvinder;89 år;Fraskilt;664
2020K4;Hele landet;Kvinder;90 år;I alt;6425
2020K4;Hele landet;Kvinder;90 år;Ugift;256
2020K4;Hele landet;Kvinder;90 år;Gift/separeret;627
2020K4;Hele landet;Kvinder;90 år;Enke/enkemand;5032
2020K4;Hele landet;Kvinder;90 år;Fraskilt;510
2020K4;Hele landet;Kvinder;91 år;I alt;5572
2020K4;Hele landet;Kvinder;91 år;Ugift;235
2020K4;Hele landet;Kvinder;91 år;Gift/separeret;437
2020K4;Hele landet;Kvinder;91 år;Enke/enkemand;4451
2020K4;Hele landet;Kvinder;91 år;Fraskilt;449
2020K4;Hele landet;Kvinder;92 år;I alt;4681
2020K4;Hele landet;Kvinder;92 år;Ugift;162
2020K4;Hele landet;Kvinder;92 år;Gift/separeret;318
2020K4;Hele landet;Kvinder;92 år;Enke/enkemand;3842
2020K4;Hele landet;Kvinder;92 år;Fraskilt;359
2020K4;Hele landet;Kvinder;93 år;I alt;3923
2020K4;Hele landet;Kvinder;93 år;Ugift;160
2020K4;Hele landet;Kvinder;93 år;Gift/separeret;189
2020K4;Hele landet;Kvinder;93 år;Enke/enkemand;3277
2020K4;Hele landet;Kvinder;93 år;Fraskilt;297
2020K4;Hele landet;Kvinder;94 år;I alt;3236
2020K4;Hele landet;Kvinder;94 år;Ugift;121
2020K4;Hele landet;Kvinder;94 år;Gift/separeret;144
2020K4;Hele landet;Kvinder;94 år;Enke/enkemand;2751
2020K4;Hele landet;Kvinder;94 år;Fraskilt;220
2020K4;Hele landet;Kvinder;95 år;I alt;2522
2020K4;Hele landet;Kvinder;95 år;Ugift;118
2020K4;Hele landet;Kvinder;95 år;Gift/separeret;87
2020K4;Hele landet;Kvinder;95 år;Enke/enkemand;2141
2020K4;Hele landet;Kvinder;95 år;Fraskilt;176
2020K4;Hele landet;Kvinder;96 år;I alt;1876
2020K4;Hele landet;Kvinder;96 år;Ugift;79
2020K4;Hele landet;Kvinder;96 år;Gift/separeret;36
2020K4;Hele landet;Kvinder;96 år;Enke/enkemand;1631
2020K4;Hele landet;Kvinder;96 år;Fraskilt;130
2020K4;Hele landet;Kvinder;97 år;I alt;1374
2020K4;Hele landet;Kvinder;97 år;Ugift;53
2020K4;Hele landet;Kvinder;97 år;Gift/separeret;29
2020K4;Hele landet;Kvinder;97 år;Enke/enkemand;1203
2020K4;Hele landet;Kvinder;97 år;Fraskilt;89
2020K4;Hele landet;Kvinder;98 år;I alt;931
2020K4;Hele landet;Kvinder;98 år;Ugift;41
2020K4;Hele landet;Kvinder;98 år;Gift/separeret;13
2020K4;Hele landet;Kvinder;98 år;Enke/enkemand;820
2020K4;Hele landet;Kvinder;98 år;Fraskilt;57
2020K4;Hele landet;Kvinder;99 år;I alt;657
2020K4;Hele landet;Kvinder;99 år;Ugift;41
2020K4;Hele landet;Kvinder;99 år;Gift/separeret;9
2020K4;Hele landet;Kvinder;99 år;Enke/enkemand;572
2020K4;Hele landet;Kvinder;99 år;Fraskilt;35
2020K4;Hele landet;Kvinder;100 år;I alt;471
2020K4;Hele landet;Kvinder;100 år;Ugift;22
2020K4;Hele landet;Kvinder;100 år;Gift/separeret;3
2020K4;Hele landet;Kvinder;100 år;Enke/enkemand;417
2020K4;Hele landet;Kvinder;100 år;Fraskilt;29
2020K4;Hele landet;Kvinder;101 år;I alt;228
2020K4;Hele landet;Kvinder;101 år;Ugift;7
2020K4;Hele landet;Kvinder;101 år;Gift/separeret;3
2020K4;Hele landet;Kvinder;101 år;Enke/enkemand;202
2020K4;Hele landet;Kvinder;101 år;Fraskilt;16
2020K4;Hele landet;Kvinder;102 år;I alt;148
2020K4;Hele landet;Kvinder;102 år;Ugift;8
2020K4;Hele landet;Kvinder;102 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;102 år;Enke/enkemand;133
2020K4;Hele landet;Kvinder;102 år;Fraskilt;7
2020K4;Hele landet;Kvinder;103 år;I alt;68
2020K4;Hele landet;Kvinder;103 år;Ugift;3
2020K4;Hele landet;Kvinder;103 år;Gift/separeret;1
2020K4;Hele landet;Kvinder;103 år;Enke/enkemand;59
2020K4;Hele landet;Kvinder;103 år;Fraskilt;5
2020K4;Hele landet;Kvinder;104 år;I alt;55
2020K4;Hele landet;Kvinder;104 år;Ugift;2
2020K4;Hele landet;Kvinder;104 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;104 år;Enke/enkemand;49
2020K4;Hele landet;Kvinder;104 år;Fraskilt;4
2020K4;Hele landet;Kvinder;105 år;I alt;23
2020K4;Hele landet;Kvinder;105 år;Ugift;2
2020K4;Hele landet;Kvinder;105 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;105 år;Enke/enkemand;20
2020K4;Hele landet;Kvinder;105 år;Fraskilt;1
2020K4;Hele landet;Kvinder;106 år;I alt;16
2020K4;Hele landet;Kvinder;106 år;Ugift;1
2020K4;Hele landet;Kvinder;106 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;106 år;Enke/enkemand;14
2020K4;Hele landet;Kvinder;106 år;Fraskilt;1
2020K4;Hele landet;Kvinder;107 år;I alt;8
2020K4;Hele landet;Kvinder;107 år;Ugift;0
2020K4;Hele landet;Kvinder;107 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;107 år;Enke/enkemand;8
2020K4;Hele landet;Kvinder;107 år;Fraskilt;0
2020K4;Hele landet;Kvinder;108 år;I alt;2
2020K4;Hele landet;Kvinder;108 år;Ugift;1
2020K4;Hele landet;Kvinder;108 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;108 år;Enke/enkemand;1
2020K4;Hele landet;Kvinder;108 år;Fraskilt;0
2020K4;Hele landet;Kvinder;109 år;I alt;0
2020K4;Hele landet;Kvinder;109 år;Ugift;0
2020K4;Hele landet;Kvinder;109 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;109 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;109 år;Fraskilt;0
2020K4;Hele landet;Kvinder;110 år;I alt;1
2020K4;Hele landet;Kvinder;110 år;Ugift;0
2020K4;Hele landet;Kvinder;110 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;110 år;Enke/enkemand;1
2020K4;Hele landet;Kvinder;110 år;Fraskilt;0
2020K4;Hele landet;Kvinder;111 år;I alt;0
2020K4;Hele landet;Kvinder;111 år;Ugift;0
2020K4;Hele landet;Kvinder;111 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;111 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;111 år;Fraskilt;0
2020K4;Hele landet;Kvinder;112 år;I alt;1
2020K4;Hele landet;Kvinder;112 år;Ugift;0
2020K4;Hele landet;Kvinder;112 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;112 år;Enke/enkemand;1
2020K4;Hele landet;Kvinder;112 år;Fraskilt;0
2020K4;Hele landet;Kvinder;113 år;I alt;0
2020K4;Hele landet;Kvinder;113 år;Ugift;0
2020K4;Hele landet;Kvinder;113 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;113 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;113 år;Fraskilt;0
2020K4;Hele landet;Kvinder;114 år;I alt;0
2020K4;Hele landet;Kvinder;114 år;Ugift;0
2020K4;Hele landet;Kvinder;114 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;114 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;114 år;Fraskilt;0
2020K4;Hele landet;Kvinder;115 år;I alt;0
2020K4;Hele landet;Kvinder;115 år;Ugift;0
2020K4;Hele landet;Kvinder;115 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;115 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;115 år;Fraskilt;0
2020K4;Hele landet;Kvinder;116 år;I alt;0
2020K4;Hele landet;Kvinder;116 år;Ugift;0
2020K4;Hele landet;Kvinder;116 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;116 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;116 år;Fraskilt;0
2020K4;Hele landet;Kvinder;117 år;I alt;0
2020K4;Hele landet;Kvinder;117 år;Ugift;0
2020K4;Hele landet;Kvinder;117 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;117 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;117 år;Fraskilt;0
2020K4;Hele landet;Kvinder;118 år;I alt;0
2020K4;Hele landet;Kvinder;118 år;Ugift;0
2020K4;Hele landet;Kvinder;118 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;118 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;118 år;Fraskilt;0
2020K4;Hele landet;Kvinder;119 år;I alt;0
2020K4;Hele landet;Kvinder;119 år;Ugift;0
2020K4;Hele landet;Kvinder;119 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;119 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;119 år;Fraskilt;0
2020K4;Hele landet;Kvinder;120 år;I alt;0
2020K4;Hele landet;Kvinder;120 år;Ugift;0
2020K4;Hele landet;Kvinder;120 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;120 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;120 år;Fraskilt;0
2020K4;Hele landet;Kvinder;121 år;I alt;0
2020K4;Hele landet;Kvinder;121 år;Ugift;0
2020K4;Hele landet;Kvinder;121 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;121 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;121 år;Fraskilt;0
2020K4;Hele landet;Kvinder;122 år;I alt;0
2020K4;Hele landet;Kvinder;122 år;Ugift;0
2020K4;Hele landet;Kvinder;122 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;122 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;122 år;Fraskilt;0
2020K4;Hele landet;Kvinder;123 år;I alt;0
2020K4;Hele landet;Kvinder;123 år;Ugift;0
2020K4;Hele landet;Kvinder;123 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;123 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;123 år;Fraskilt;0
2020K4;Hele landet;Kvinder;124 år;I alt;0
2020K4;Hele landet;Kvinder;124 år;Ugift;0
2020K4;Hele landet;Kvinder;124 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;124 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;124 år;Fraskilt;0
2020K4;Hele landet;Kvinder;125 år;I alt;0
2020K4;Hele landet;Kvinder;125 år;Ugift;0
2020K4;Hele landet;Kvinder;125 år;Gift/separeret;0
2020K4;Hele landet;Kvinder;125 år;Enke/enkemand;0
2020K4;Hele landet;Kvinder;125 år;Fraskilt;0
2020K4;København;I alt;I alt;I alt;637936
2020K4;København;I alt;I alt;Ugift;417782
2020K4;København;I alt;I alt;Gift/separeret;150663
2020K4;København;I alt;I alt;Enke/enkemand;14428
2020K4;København;I alt;I alt;Fraskilt;55063
2020K4;København;I alt;0 år;I alt;9578
2020K4;København;I alt;0 år;Ugift;9578
2020K4;København;I alt;0 år;Gift/separeret;0
2020K4;København;I alt;0 år;Enke/enkemand;0
2020K4;København;I alt;0 år;Fraskilt;0
2020K4;København;I alt;1 år;I alt;8725
2020K4;København;I alt;1 år;Ugift;8725
2020K4;København;I alt;1 år;Gift/separeret;0
2020K4;København;I alt;1 år;Enke/enkemand;0
2020K4;København;I alt;1 år;Fraskilt;0
2020K4;København;I alt;2 år;I alt;7807
2020K4;København;I alt;2 år;Ugift;7807
2020K4;København;I alt;2 år;Gift/separeret;0
2020K4;København;I alt;2 år;Enke/enkemand;0
2020K4;København;I alt;2 år;Fraskilt;0
2020K4;København;I alt;3 år;I alt;7319
2020K4;København;I alt;3 år;Ugift;7319
2020K4;København;I alt;3 år;Gift/separeret;0
2020K4;København;I alt;3 år;Enke/enkemand;0
2020K4;København;I alt;3 år;Fraskilt;0
2020K4;København;I alt;4 år;I alt;6837
2020K4;København;I alt;4 år;Ugift;6837
2020K4;København;I alt;4 år;Gift/separeret;0
2020K4;København;I alt;4 år;Enke/enkemand;0
2020K4;København;I alt;4 år;Fraskilt;0
2020K4;København;I alt;5 år;I alt;6136
2020K4;København;I alt;5 år;Ugift;6136
2020K4;København;I alt;5 år;Gift/separeret;0
2020K4;København;I alt;5 år;Enke/enkemand;0
2020K4;København;I alt;5 år;Fraskilt;0
2020K4;København;I alt;6 år;I alt;5748
2020K4;København;I alt;6 år;Ugift;5748
2020K4;København;I alt;6 år;Gift/separeret;0
2020K4;København;I alt;6 år;Enke/enkemand;0
2020K4;København;I alt;6 år;Fraskilt;0
2020K4;København;I alt;7 år;I alt;5704
2020K4;København;I alt;7 år;Ugift;5704
2020K4;København;I alt;7 år;Gift/separeret;0
2020K4;København;I alt;7 år;Enke/enkemand;0
2020K4;København;I alt;7 år;Fraskilt;0
2020K4;København;I alt;8 år;I alt;5606
2020K4;København;I alt;8 år;Ugift;5606
2020K4;København;I alt;8 år;Gift/separeret;0
2020K4;København;I alt;8 år;Enke/enkemand;0
2020K4;København;I alt;8 år;Fraskilt;0
2020K4;København;I alt;9 år;I alt;5853
2020K4;København;I alt;9 år;Ugift;5853
2020K4;København;I alt;9 år;Gift/separeret;0
2020K4;København;I alt;9 år;Enke/enkemand;0
2020K4;København;I alt;9 år;Fraskilt;0
2020K4;København;I alt;10 år;I alt;5856
2020K4;København;I alt;10 år;Ugift;5856
2020K4;København;I alt;10 år;Gift/separeret;0
2020K4;København;I alt;10 år;Enke/enkemand;0
2020K4;København;I alt;10 år;Fraskilt;0
2020K4;København;I alt;11 år;I alt;5599
2020K4;København;I alt;11 år;Ugift;5599
2020K4;København;I alt;11 år;Gift/separeret;0
2020K4;København;I alt;11 år;Enke/enkemand;0
2020K4;København;I alt;11 år;Fraskilt;0
2020K4;København;I alt;12 år;I alt;5432
2020K4;København;I alt;12 år;Ugift;5432
2020K4;København;I alt;12 år;Gift/separeret;0
2020K4;København;I alt;12 år;Enke/enkemand;0
2020K4;København;I alt;12 år;Fraskilt;0
2020K4;København;I alt;13 år;I alt;5212
2020K4;København;I alt;13 år;Ugift;5212
2020K4;København;I alt;13 år;Gift/separeret;0
2020K4;København;I alt;13 år;Enke/enkemand;0
2020K4;København;I alt;13 år;Fraskilt;0
2020K4;København;I alt;14 år;I alt;5056
2020K4;København;I alt;14 år;Ugift;5056
2020K4;København;I alt;14 år;Gift/separeret;0
2020K4;København;I alt;14 år;Enke/enkemand;0
2020K4;København;I alt;14 år;Fraskilt;0
2020K4;København;I alt;15 år;I alt;4862
2020K4;København;I alt;15 år;Ugift;4862
2020K4;København;I alt;15 år;Gift/separeret;0
2020K4;København;I alt;15 år;Enke/enkemand;0
2020K4;København;I alt;15 år;Fraskilt;0
2020K4;København;I alt;16 år;I alt;4921
2020K4;København;I alt;16 år;Ugift;4921
2020K4;København;I alt;16 år;Gift/separeret;0
2020K4;København;I alt;16 år;Enke/enkemand;0
2020K4;København;I alt;16 år;Fraskilt;0
2020K4;København;I alt;17 år;I alt;4848
2020K4;København;I alt;17 år;Ugift;4848
2020K4;København;I alt;17 år;Gift/separeret;0
2020K4;København;I alt;17 år;Enke/enkemand;0
2020K4;København;I alt;17 år;Fraskilt;0
2020K4;København;I alt;18 år;I alt;5124
2020K4;København;I alt;18 år;Ugift;5124
2020K4;København;I alt;18 år;Gift/separeret;0
2020K4;København;I alt;18 år;Enke/enkemand;0
2020K4;København;I alt;18 år;Fraskilt;0
2020K4;København;I alt;19 år;I alt;5935
2020K4;København;I alt;19 år;Ugift;5927
2020K4;København;I alt;19 år;Gift/separeret;7
2020K4;København;I alt;19 år;Enke/enkemand;0
2020K4;København;I alt;19 år;Fraskilt;1
2020K4;København;I alt;20 år;I alt;8237
2020K4;København;I alt;20 år;Ugift;8203
2020K4;København;I alt;20 år;Gift/separeret;33
2020K4;København;I alt;20 år;Enke/enkemand;0
2020K4;København;I alt;20 år;Fraskilt;1
2020K4;København;I alt;21 år;I alt;11586
2020K4;København;I alt;21 år;Ugift;11506
2020K4;København;I alt;21 år;Gift/separeret;74
2020K4;København;I alt;21 år;Enke/enkemand;0
2020K4;København;I alt;21 år;Fraskilt;6
2020K4;København;I alt;22 år;I alt;14020
2020K4;København;I alt;22 år;Ugift;13889
2020K4;København;I alt;22 år;Gift/separeret;124
2020K4;København;I alt;22 år;Enke/enkemand;0
2020K4;København;I alt;22 år;Fraskilt;7
2020K4;København;I alt;23 år;I alt;15998
2020K4;København;I alt;23 år;Ugift;15754
2020K4;København;I alt;23 år;Gift/separeret;226
2020K4;København;I alt;23 år;Enke/enkemand;0
2020K4;København;I alt;23 år;Fraskilt;18
2020K4;København;I alt;24 år;I alt;16648
2020K4;København;I alt;24 år;Ugift;16198
2020K4;København;I alt;24 år;Gift/separeret;420
2020K4;København;I alt;24 år;Enke/enkemand;0
2020K4;København;I alt;24 år;Fraskilt;30
2020K4;København;I alt;25 år;I alt;18239
2020K4;København;I alt;25 år;Ugift;17607
2020K4;København;I alt;25 år;Gift/separeret;579
2020K4;København;I alt;25 år;Enke/enkemand;0
2020K4;København;I alt;25 år;Fraskilt;53
2020K4;København;I alt;26 år;I alt;18225
2020K4;København;I alt;26 år;Ugift;17194
2020K4;København;I alt;26 år;Gift/separeret;972
2020K4;København;I alt;26 år;Enke/enkemand;1
2020K4;København;I alt;26 år;Fraskilt;58
2020K4;København;I alt;27 år;I alt;18146
2020K4;København;I alt;27 år;Ugift;16551
2020K4;København;I alt;27 år;Gift/separeret;1479
2020K4;København;I alt;27 år;Enke/enkemand;1
2020K4;København;I alt;27 år;Fraskilt;115
2020K4;København;I alt;28 år;I alt;17752
2020K4;København;I alt;28 år;Ugift;15729
2020K4;København;I alt;28 år;Gift/separeret;1890
2020K4;København;I alt;28 år;Enke/enkemand;2
2020K4;København;I alt;28 år;Fraskilt;131
2020K4;København;I alt;29 år;I alt;17242
2020K4;København;I alt;29 år;Ugift;14604
2020K4;København;I alt;29 år;Gift/separeret;2456
2020K4;København;I alt;29 år;Enke/enkemand;1
2020K4;København;I alt;29 år;Fraskilt;181
2020K4;København;I alt;30 år;I alt;16405
2020K4;København;I alt;30 år;Ugift;13335
2020K4;København;I alt;30 år;Gift/separeret;2866
2020K4;København;I alt;30 år;Enke/enkemand;3
2020K4;København;I alt;30 år;Fraskilt;201
2020K4;København;I alt;31 år;I alt;15446
2020K4;København;I alt;31 år;Ugift;11815
2020K4;København;I alt;31 år;Gift/separeret;3319
2020K4;København;I alt;31 år;Enke/enkemand;9
2020K4;København;I alt;31 år;Fraskilt;303
2020K4;København;I alt;32 år;I alt;14024
2020K4;København;I alt;32 år;Ugift;9967
2020K4;København;I alt;32 år;Gift/separeret;3689
2020K4;København;I alt;32 år;Enke/enkemand;4
2020K4;København;I alt;32 år;Fraskilt;364
2020K4;København;I alt;33 år;I alt;12805
2020K4;København;I alt;33 år;Ugift;8707
2020K4;København;I alt;33 år;Gift/separeret;3677
2020K4;København;I alt;33 år;Enke/enkemand;4
2020K4;København;I alt;33 år;Fraskilt;417
2020K4;København;I alt;34 år;I alt;11919
2020K4;København;I alt;34 år;Ugift;7704
2020K4;København;I alt;34 år;Gift/separeret;3788
2020K4;København;I alt;34 år;Enke/enkemand;3
2020K4;København;I alt;34 år;Fraskilt;424
2020K4;København;I alt;35 år;I alt;10954
2020K4;København;I alt;35 år;Ugift;6669
2020K4;København;I alt;35 år;Gift/separeret;3791
2020K4;København;I alt;35 år;Enke/enkemand;6
